Enu[GeV] vmu vmubar ve vebar vtau vtaubar [1e-38cm^2/GeV]
10.925 7.3329 3.60692 7.38208 3.62793 2.05516 1.23094
10.975 7.3661 3.62342 7.41541 3.64452 2.07236 1.24055
11.025 7.39931 3.63992 7.44873 3.66112 2.08957 1.25015
11.075 7.43253 3.6564 7.48205 3.67776 2.10681 1.25972
11.125 7.46575 3.67287 7.51537 3.69441 2.12405 1.26927
11.175 7.49898 3.68934 7.54867 3.71112 2.14135 1.2788
11.225 7.53222 3.70582 7.58196 3.72784 2.15866 1.28832
11.275 7.5655 3.72231 7.61525 3.74463 2.17603 1.29782
11.325 7.59877 3.7388 7.64853 3.76144 2.1934 1.30732
11.375 7.63209 3.75534 7.6818 3.77831 2.21085 1.31683
11.425 7.66541 3.77188 7.71507 3.79519 2.22831 1.32634
11.475 7.69878 3.78849 7.74833 3.81213 2.24584 1.33587
11.525 7.73216 3.8051 7.78159 3.82908 2.26338 1.3454
11.575 7.76561 3.8218 7.81484 3.84606 2.28101 1.35497
11.625 7.79906 3.83851 7.84808 3.86304 2.29865 1.36455
11.675 7.83258 3.85531 7.8813 3.88003 2.31637 1.37419
11.725 7.86611 3.87212 7.91451 3.89701 2.33412 1.38383
11.775 7.89968 3.889 7.94769 3.91398 2.35196 1.39355
11.825 7.93326 3.90589 7.98086 3.93093 2.36982 1.40327
11.875 7.96687 3.92285 8.014 3.94785 2.38779 1.41306
11.925 8.00049 3.9398 8.04713 3.96477 2.40577 1.42285
11.975 8.03414 3.95679 8.08023 3.98163 2.42395 1.4327
12.025 8.06778 3.97377 8.11333 3.99848 2.44213 1.44257
12.075 8.10142 3.99075 8.14638 4.01524 2.46047 1.4525
12.125 8.13505 4.00773 8.17942 4.03199 2.47882 1.46243
12.175 8.16864 4.02466 8.21241 4.04863 2.49728 1.47242
12.225 8.20222 4.04159 8.24539 4.06526 2.51576 1.48242
12.275 8.23573 4.05844 8.27832 4.0818 2.53435 1.49247
12.325 8.26924 4.07527 8.31125 4.09833 2.55294 1.50252
12.375 8.30265 4.09201 8.34412 4.11476 2.57165 1.51263
12.425 8.33605 4.10874 8.37698 4.13119 2.59036 1.52274
12.475 8.36934 4.12535 8.40978 4.14752 2.60917 1.5329
12.525 8.40262 4.14195 8.44258 4.16384 2.62799 1.54307
12.575 8.43578 4.15841 8.47531 4.18007 2.64692 1.5533
12.625 8.46893 4.17487 8.50803 4.1963 2.66586 1.56353
12.675 8.50196 4.1912 8.5407 4.21245 2.68487 1.57378
12.725 8.53498 4.20753 8.57336 4.2286 2.70389 1.58404
12.775 8.56788 4.22375 8.60597 4.24469 2.72299 1.59432
12.825 8.60077 4.23997 8.63858 4.26078 2.74211 1.60461
12.875 8.63354 4.25609 8.67114 4.27682 2.76129 1.6149
12.925 8.66631 4.2722 8.7037 4.29286 2.78048 1.62519
12.975 8.69898 4.28823 8.7362 4.30885 2.79975 1.63549
13.025 8.73163 4.30426 8.7687 4.32483 2.81902 1.64579
13.075 8.76421 4.32024 8.80114 4.34078 2.83834 1.65606
13.125 8.79678 4.33621 8.83358 4.35672 2.85767 1.66633
13.175 8.82928 4.35215 8.86598 4.37264 2.87706 1.67659
13.225 8.86178 4.36809 8.89837 4.38856 2.89646 1.68685
13.275 8.89421 4.38401 8.93074 4.40447 2.91591 1.6971
13.325 8.92665 4.39992 8.9631 4.42037 2.93537 1.70734
13.375 8.95903 4.41584 8.99544 4.43627 2.95488 1.71756
13.425 8.99142 4.43175 9.02777 4.45217 2.9744 1.72778
13.475 9.02376 4.44766 9.06007 4.46807 2.99397 1.738
13.525 9.05611 4.46358 9.09238 4.48396 3.01355 1.74822
13.575 9.08841 4.47948 9.12464 4.49985 3.03319 1.75846
13.625 9.12071 4.49538 9.1569 4.51574 3.05284 1.76871
13.675 9.15298 4.51127 9.18914 4.53162 3.07255 1.77899
13.725 9.18525 4.52716 9.22136 4.54751 3.09227 1.78928
13.775 9.21749 4.54303 9.25357 4.5634 3.11206 1.79963
13.825 9.24973 4.5589 9.28577 4.57929 3.13186 1.80999
13.875 9.28195 4.57475 9.31796 4.5952 3.15174 1.82043
13.925 9.31417 4.5906 9.35015 4.61112 3.17163 1.83088
13.975 9.34639 4.60644 9.38233 4.62706 3.19159 1.84142
14.025 9.37861 4.62228 9.41451 4.64301 3.21156 1.85196
14.075 9.41084 4.6381 9.44667 4.65898 3.23162 1.86261
14.125 9.44307 4.65392 9.47884 4.67495 3.25169 1.87326
14.175 9.47532 4.66973 9.51099 4.69094 3.27182 1.88397
14.225 9.50757 4.68554 9.54314 4.70693 3.29196 1.89469
14.275 9.53985 4.70133 9.57527 4.72293 3.31216 1.90544
14.325 9.57213 4.71712 9.6074 4.73893 3.33237 1.9162
14.375 9.60444 4.73289 9.63954 4.75495 3.35262 1.92696
14.425 9.63674 4.74866 9.67168 4.77097 3.37287 1.93772
14.475 9.66906 4.76441 9.70383 4.787 3.39316 1.94846
14.525 9.70138 4.78017 9.73597 4.80304 3.41344 1.95919
14.575 9.73372 4.79591 9.76812 4.81907 3.43376 1.96988
14.625 9.76605 4.81166 9.80027 4.83511 3.45407 1.98056
14.675 9.7984 4.82742 9.83242 4.85113 3.47441 1.99117
14.725 9.83074 4.84317 9.86457 4.86716 3.49474 2.00178
14.775 9.8631 4.85894 9.89674 4.88317 3.5151 2.01235
14.825 9.89546 4.87471 9.9289 4.89919 3.53546 2.02291
14.875 9.9278 4.89049 9.96109 4.9152 3.55585 2.03344
14.925 9.96014 4.90628 9.99327 4.93121 3.57625 2.04398
14.975 9.99247 4.92208 10.0255 4.9472 3.59669 2.05451
15.025 10.0248 4.93789 10.0577 4.9632 3.61713 2.06505
15.075 10.0571 4.95373 10.0899 4.97917 3.63764 2.07562
15.125 10.0894 4.96957 10.1222 4.99515 3.65815 2.0862
15.175 10.1217 4.98545 10.1544 5.0111 3.67872 2.09682
15.225 10.154 5.00134 10.1867 5.02706 3.6993 2.10745
15.275 10.1862 5.01727 10.219 5.043 3.71993 2.11814
15.325 10.2185 5.0332 10.2513 5.05894 3.74057 2.12883
15.375 10.2507 5.04918 10.2836 5.07488 3.7613 2.13961
15.425 10.2829 5.06516 10.316 5.09081 3.78202 2.1504
15.475 10.3151 5.08118 10.3483 5.10675 3.80283 2.16127
15.525 10.3472 5.09721 10.3807 5.12269 3.82365 2.17214
15.575 10.3794 5.11328 10.4131 5.13863 3.84451 2.18305
15.625 10.4116 5.12935 10.4455 5.15458 3.86538 2.19397
15.675 10.4437 5.14547 10.4779 5.17053 3.88632 2.20492
15.725 10.4759 5.16159 10.5103 5.18648 3.90725 2.21587
15.775 10.508 5.17775 10.5428 5.20245 3.92824 2.22685
15.825 10.5402 5.19392 10.5752 5.21842 3.94923 2.23782
15.875 10.5724 5.21012 10.6077 5.23442 3.97026 2.24878
15.925 10.6046 5.22632 10.6402 5.25042 3.99128 2.25974
15.975 10.6368 5.24257 10.6727 5.26645 4.01234 2.27068
16.025 10.669 5.25881 10.7052 5.28249 4.0334 2.28161
16.075 10.7012 5.27509 10.7377 5.29856 4.0545 2.29252
16.125 10.7335 5.29137 10.7703 5.31463 4.07561 2.30343
16.175 10.7658 5.30769 10.8029 5.33073 4.09674 2.31432
16.225 10.7981 5.32401 10.8354 5.34684 4.11788 2.32521
16.275 10.8304 5.34035 10.868 5.36299 4.13905 2.33609
16.325 10.8628 5.3567 10.9006 5.37913 4.16022 2.34697
16.375 10.8952 5.37306 10.9332 5.39532 4.18145 2.35787
16.425 10.9276 5.38942 10.9658 5.41151 4.20267 2.36877
16.475 10.9601 5.40579 10.9984 5.42774 4.22397 2.37972
16.525 10.9925 5.42216 11.031 5.44397 4.24526 2.39067
16.575 11.025 5.43853 11.0637 5.46024 4.26662 2.40167
16.625 11.0575 5.4549 11.0964 5.4765 4.28798 2.41267
16.675 11.0901 5.47128 11.129 5.49281 4.30941 2.42374
16.725 11.1226 5.48765 11.1617 5.50911 4.33083 2.43481
16.775 11.1552 5.50404 11.1944 5.52544 4.35234 2.44597
16.825 11.1878 5.52043 11.2271 5.54178 4.37385 2.45713
